ISBN,Book-Title,rating
0451450876,Shadowrun: Choose Your Enemies Carefully (Shadowrun (Roc)),4.8
0451450825,"Shadowrun: Find Your Own Truth (Secrets of Power, Vol 3)",2.8333333333333335
0451452542,"Striper Assassin (Shadowrun, 5254)",4.5
0451453026,Shadowrun: Nosferatu (Shadowrun (Roc)),3.4
0451453727,Just Compensation (Shadowrun),9.0
0451453697,"Who Hunts the Hunter (Shadowrun, No 16)",3.0
0451453700,House of the Sun (Shadowrun),9.0
0451456998,"Technobabel (Shadowrun , No 31)",7.0
0451459954,Wolf and Raven (Shadowrun (Roc)),9.0
0451457471,"The Forever Drug (Shadowrun, No 37)",9.0
0451453689,Burning Bright (Shadowrun),4.666666666666667
0451457374,"Run Hard, Die Fast (Shadowrun)",9.0
0451451899,"Into the Shadows (Shadowrun, No. 7)",8.5
0451451996,"Streets of Blood (Shadowrun, No 8)",9.0
0451453719,Worlds Without End (Shadowrun),9.0
0451452380,Night's Pawn (Shadowrun),9.0
0451458397,"The Burning Time (Shadowrun, 40)",4.5
0451458184,"Tails You Lose (Shadowrun, No 39)",7.5
0399143815,The Secret Warriors (Men at War (Hardcover)),0.0
0441004911,Isaac Asimov's Christmas,0.0
0671578375,Transvergence,2.5
0440234948,Area 51: The Sphinx (Area 51 (Paperback)),3.7777777777777777
0671023187,Term Limits,1.8431372549019607
0395390338,Curious George and the Pizza,5.0
0679746048,"Girl, Interrupted",3.450199203187251
0684803143,Messiah,4.083333333333333
0451459245,The Firebrand: A Novel,2.9
0743417720,The Third Witch: A Novel,1.6428571428571428
0446610100,Wish You Well,2.8402777777777777
1857027795,Diving Bell and the Butterfly,4.8
0440216745,Whispers,2.236111111111111
3453151720,Der Poet.,3.0
344242979X,Dunkles Leuchten.,9.0
3423241012,"Ich, meine Freundin und all diese MÃ?Â¤nner.",4.333333333333333
3423202343,Was MÃ?Â¤nner sagen.,6.0
0312966970,Four To Score (A Stephanie Plum Novel),3.7244444444444444
0671730177,The Ultimate Maze Book,8.75
0671568485,The STAR TREK THE RETURN,
0345352238,Fat Tuesday (Thomas Black Mysteries),0.0
0345334310,The Ship Who Sang,4.0344827586206895
0671876937,Master of Many Treasures,3.3333333333333335
0671876015,Pigs Don't Fly,5.714285714285714
0812533666,Isle of Woman (Geodyssey),4.739130434782608
0893757837,Tale of Two Cities (Watermill Classics),3.0
1575663104,The Wall,0.0
0679766758,Push,5.166666666666667
0874869226,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,0.0
0967224918,B-More Careful,8.333333333333334
3492215416,Champagner und Kamillentee.,2.5714285714285716
3499431009,Finstere GrÃ?Â¼nde.,3.3333333333333335
3442440246,Potsdamer Ableben.,1.5
3746618959,Sommer Ende Zwanzig.,5.0
3257228449,Der kugelrunde Roberto.,4.0
3570204758,WindmÃ?Â¤hne. ( Ab 10 J.).,0.0
3548680291,Yeats ist tot! 15 Autoren schreiben einen sehr irischen Roman.,4.0
3442450144,Ehrensache.,1.2
3442727758,Das letzte Konzert.,5.0
3426620685,SÃ?Â¼den und der StraÃ?Â?enbahntrinker.,5.0
3596505429,Alberta empfÃ?Â¤ngt einen Liebhaber. JubilÃ?Â¤ums- Edition.,0.0
0307100227,Precious Moments: What a Wonderful World (Golden Super Shape Book),4.0
0886251788,"You'Ve Lost Your Marbles, Lickety Spilt",2.5
1590383141,"The Forgotten Treasure (Book of Mormon Sleuth, Vol. 4)",0.0
0061066591,"Two of a Kind #19: Surprise, Surprise! (Two of a Kind, 19)",3.3333333333333335
0671522728,"Lucky, Lucky Day (Full House Michelle)",1.7142857142857142
0816735786,"Meg and the Secret Scrapbook (Always Friends Club, No 1)",3.4
0689835752,Sheltie Saves The Day (Sheltie),0.0
0152017976,Elidor,3.5
0152017984,The Owl Service,6.0
3596271088,Hexenjagd. Ein Drama in 2 Akten.,8.0
3596270952,Tod eines Handlungsreisenden.,3.0
8477204055,El caballero de la armadura oxidada,5.238095238095238
0394577736,A Thousand Acres,1.3
0151104506,Bailey's Cafe,2.5454545454545454
0425175006,The Body on the Beach: A Fethering Mystery (Fethering Mysteries (Hardcover)),2.2222222222222223
0345426274,The Analyst,2.76
0425186857,From This Moment on,1.8888888888888888
0671003518,The BRIDE - PROMOTIONAL,4.642857142857143
051512317X,Rising Tides,2.3173076923076925
0515114693,Born in Fire,3.2083333333333335
0060507403,The Cheese Monkeys : A Novel in Two Semesters,3.074074074074074
0679767398,"South of the Border, West of the Sun",5.15
0553212761,Mansfield Park (Bantam Classic),1.6
0425174468,Bagombo Snuff Box: Uncollected Short Fiction,3.2222222222222223
044012929X,"God Bless You, Mr. Rosewater or Pearls Before Swine",3.0
0345367421,The Water-Method Man,2.272727272727273
0060004533,The Neal Pollack Anthology of American Literature: The Collected Writings of Neal Pollack,5.428571428571429
0380002930,Watership Down,3.699570815450644
080215185X,Teach Us to Outgrow Our Madness,7.0
888183152X,"Uno, Nessuno E Centomila (Fiction, Poetry and Drama)",0.0
8806155873,Un Giorno Dopo L'altro,0.8
0718143043,The Safe House,4.1
0670858722,The Flaming Corsage,0.0
0486280489,The Scarlet Letter (Dover Thrift Editions),3.0
3821829494,Ensel und Krete. Ein MÃ?Â¤rchen aus Zamonien von Hildegunst von Mythenmetz.,5.0
0312876912,Humans (Neanderthal Parallax),4.0
0684148579,Have Spacesuit Will Travel,3.0
0553562967,Bellwether,3.891304347826087
0446363170,Cape Cod,2.259259259259259
0804110379,Dangerous Mourning (William Monk Novels (Paperback)),1.5714285714285714
0449003183,Brunswick Gardens (Charlotte &amp; Thomas Pitt Novels (Paperback)),3.074074074074074
044920474X,Rutland Place,9.0
0449244970,Paragon Walk,8.0
0449210952,Death in the Devil's Acre,3.3157894736842106
0312971346,High Five (A Stephanie Plum Novel),3.5323383084577116
0399147101,Potshot,5.0
0449146383,"I, Vampire",2.05
0446603066,Guilt by Association,1.5769230769230769
0446603821,Privileged Conversation,0.8571428571428571
0449149374,The Vampire Princess,1.3
0553378260,Rita Will: Memoir of a Literary Rabble-Rouser,4.75
1556614438,"Fire by Night (Refiner's Fire, 2)",4.5
0312850581,Pastwatch: The Redemption of Christopher Columbus,3.0
0140280553,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",3.1566265060240966
0930031067,The Man Who Planted Trees,6.625
0060958022,Five Quarters of the Orange,3.439189189189189
0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",2.644578313253012
0380804700,Partner in Crime,1.9333333333333333
0500280673,Celtic Borders,3.2222222222222223
048640076X,The Warden (Dover Thrift Editions),2.8
8432227587,UN Reparti De Asesinos,7.0
0349109931,Land Girls: Film Tie-In,3.0
8420638307,En los reinos de taifa,0.0
8420672319,"Sueno Eterno, El",0.0
8466301151,"Ella, maldita alma",5.0
8806143042,Almost blue (Stile libero),5.172413793103448
156245191X,The Secret Language of Men,0.0
0140124497,Uncle Dynamite,5.0
0553210114,The Red Badge of Courage (Bantam Classics),1.7142857142857142
0156658992,The Nine Tailors,2.7
037550334X,Undue Influence,0.0
3518396005,Ein springender Brunnen.,0.0
3499123665,Die Hexen von Eastwick. Roman.,6.0
3548603203,Artemis Fowl.,3.4166666666666665
2253057835,La Contrebasse,4.666666666666667
2020482363,Sans nouvelles de Gurb,5.8
2264027754,Eureka Street,0.0
2264032189,La LÃ?Â©gende d'Henry Smart,0.0
052594527X,Girl With a Pearl Earring,4.212121212121212
3257204833,Kleine Mordgeschichten fÃ?Â¼r Tierfreunde.,7.333333333333333
3596156963,Anleitung zum Unschuldigsein. Das Ã?Â?bungsbuch fÃ?Â¼r ein schlechtes Gewissen.,5.0
3596122279,Das Superwieb,3.096774193548387
3404141970,Wolfsherz.,4.9
0029281113,The Passionate Mind: Bringing Up an Intelligent and Creative Child,0.0
0517559552,The Little Boy Book: A Guide to the First Eight Years,0.0
0345338545,Follow the River,3.8529411764705883
0375701044,Personal History,2.2051282051282053
0316158720,The Archivist,4.304347826086956
0007154615,Unless : A Novel,2.239130434782609
0375412824,The Dive From Clausen's Pier (Alex Awards),3.408333333333333
1558743669,"A Child Called \It\"": One Child's Courage to Survive""",4.091603053435114
084236661X,The Strong-Willed Child: Birth Through Adolescence,2.75
0708842100,A Wing and a Prayer,1.5
059045367X,"Monster Blood (Goosebumps, No 3)",1.463768115942029
0590453661,"Stay Out of the Basement (Goosebumps, No 2)",1.1521739130434783
059042761X,Wednesday Witch,3.3333333333333335
0385721617,Juno &amp; Juliet: A Novel,4.6
0694013226,What to Expect When You Use the Potty (What to Expect Kids),9.0
0441005764,"Mossflower (Redwall, Book 2)",3.152173913043478
0553582135,Final Target,2.5197368421052633
0671034065,Mr. Perfect,4.0588235294117645
0451410777,Sleep Tight (Onyx Book),2.6551724137931036
0345418832,The Puzzled Heart (Kate Fansler Novels (Hardcover)),1.0
0671026801,The Hunted,3.5
0671024051,Mosaic,3.5
0684869829,The Courtship Gift: A Novel,5.333333333333333
0399147772,Orchid Blues (Holly Barker Novels (Hardcover)),2.925925925925926
0440237416,Warning Signs,2.392857142857143
0439101336,A Christmas Carol (Scholastic Classics),3.625
0399147284,Chosen Prey,3.4347826086956523
0684832380,"MY GAL SUNDAY LARGE PRINT : \Henry and Sunday\"" Stories""",0.0
039914210X,The Cat Who Tailed a Thief,2.75
0380730359,"Gone, Baby, Gone: A Novel",2.888888888888889
0374166560,The Great Victorian Collection,2.5
0451150635,Different Seasons M/TV,2.1818181818181817
3596132762,Ein Mann fÃ¼r eine Nacht: Roman (Die Frau in der Gesellschaft),3.75
3492225926,Das WÃ?Â¼ten der ganzen Welt.,1.4
006018700X,Design for Dying,4.5
0684836483,250 Things You Can Do to Make Your Cat Adore You,4.8
0571174450,Touching from a Distance: Ian Curtis and Joy Division,4.25
0312848846,D/S: An Anti-Love Story,5.0
0442043244,Philosopher Looks At Science,0.0
0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",3.4285714285714284
8433966111,La Musica del Azar,6.0
0767907817,Bookends : A Novel,3.5316455696202533
0385720106,A Map of the World,2.428125
0553208845,Siddhartha,4.376237623762377
0064400581,Julie of the Wolves (Julie of the Wolves),2.5942028985507246
0571142745,Buddha of Suburbia,3.6956521739130435
0898861780,Snowshoeing,4.5
1586480456,"Sincerely, Andy Rooney",2.0
030681188X,How to Lose Friends &amp; Alienate People,3.7222222222222223
0688155022,"The Rise and Fall of the House of Barneys: A Family Tale of Chutzpah, Glory, and Greed",10.0
088064219X,The Private Life of Kim Philby: The Moscow Years,8.0
1904095399,Who Was Dr.Charlotte Bach?,2.5
0743204158,The Pretender: How Martin Frankel Fooled the Financial World and Led the Feds on One of the Most Publicized Manhunts in History,7.0
0310225116,Springs in the Valley,0.0
0800758358,"The Stranger from Medina: A Novel (Bagdon, Paul. West Texas Sunrise, Bk. 3.)",8.0
0385050755,The Time It Never Rained,0.0
0842329218,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),3.9725274725274726
0072430958,"Taking Sides: Clashing Views on Controversial Issues in American History, Vol. I",0.0
0684823780,Mere Christianity,6.0588235294117645
1576738442,The Prayer of Jabez Devotional,2.0
0449219283,Snare of Serpents,0.6
0553574965,The Last Family,1.8571428571428572
0440225698,The Klone and I: A High-Tech Love Story,2.142857142857143
0440221471,The Runaway Jury,2.8090692124105012
0394541545,Texas,3.533333333333333
0877958920,She Who Remembers,5.0
0440235758,Going Overboard,0.8888888888888888
0743216458,"Band of Brothers : E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",4.055555555555555
0061007129,Kane &amp; Abel,2.2413793103448274
0886773784,"Arrows of the Queen ( The Heralds of Valdemar, Book 1)",4.310344827586207
0440228204,The Unprotected Witness (Laurel-Leaf Books),10.0
0883657635,Roger Caras' Treasury of Great Cat Stories,5.909090909090909
0425143325,Without Remorse,2.869565217391304
0425180964,The Bear and the Dragon (Jack Ryan Novels),2.7803030303030303
0812520793,Throne of Isis,7.25
0312109393,The Bette Davis Murder Case,7.0
0399148019,The Absence of Nectar,4.315789473684211
8807014467,La Compagnia,2.5
0373063121,Found: One Husband (Harlequin Medical Romance),10.0
0140620869,Alice's Adventures in Wonderland (Penguin Popular Classics),3.8620689655172415
0553801589,The Tail of the Tip-Off,3.2
0743411250,The Woman Next Door,2.7279411764705883
0590129988,Clockwork : Or All Wound Up,4.0
0375700684,Powder Burn (Vintage Crime/Black Lizard),4.666666666666667
0375700692,Trap Line (Vintage Crime/Black Lizard),1.8333333333333333
0312955510,The Heart of Justice (Heart of Justice),1.6470588235294117
8880891901,Frusciante,2.5
0345396537,First King of Shannara,1.4736842105263157
0452272092,So Far from God: A Novel,2.7
3518383620,Der Kaiser von Amerika.,0.0
3499262967,Die Teebarone.,4.0
3407808836,Jedes Sandkorn ist ein Buchstabe,2.0
3423085711,"Catherine, Lady wider Willen. Sonderausgabe.",5.0
3453159926,Atlantis.,1.6
3499137909,Der Plan von der Abschaffung des Dunkels.,3.3333333333333335
0747563721,The Man with the Dancing Eyes,4.0
0451518845,Jane Eyre,4.833333333333333
0441009700,Tathea,1.5
0345395190,"Orion Arm: The Rampart Worlds: Book 2 (May, Julian. Rampart Worlds, Bk. 2.)",4.2
0553265571,The Grey Horse,2.0
0451521285,The Tragedy of Hamlet Prince of Denmark (Signet Classic Shakespeare Series),4.115384615384615
0812566351,Prince of Whales,4.0
0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,3.4308510638297873
0440911710,Camilla (Laurel Leaf Books),2.1818181818181817
0140298444,S.: A Novel About the Balkans,0.0
0395869463,The Bookshop : A Novel,2.0638297872340425
0064407721,Kissing the Witch: Old Tales in New Skins,2.642857142857143
0684859785,The DREAMS OUR STUFF IS MADE OF: How Science Fiction Conquered the World,2.6666666666666665
0156806479,Selected Poems (Harvest Book),3.0
0553266055,All Things Wise and Wonderful,2.642857142857143
0345441443,Cruel As the Grave,2.75
0802132952,Naked Lunch,2.707317073170732
0441535771,Mistress Masham's Repose,4.0
0812552989,First Book of Swords,1.1428571428571428
0451521358,Macbeth,8.0
0140089365,Q's Legacy,5.111111111111111
0451455126,Night Screams: Twenty-Two Stories of Terror,4.666666666666667
038072345X,Anno Dracula,3.3846153846153846
1580173144,How to Sleep Soundly Tonight: 250 Simple and Natural Ways to Prevent Sleeplessness,0.0
0671025570,Duane's Depressed,2.0588235294117645
0553274864,A Grief Observed,3.5
1888604182,Seeking Wholeness: Insight into the Mystery of Experience,3.0
0805064362,After the Darkest Hour: How Suffering Begins the Journey to Wisdom,4.0
0330336215,The Picador Book of the Beach,0.0
8845909840,La variante di LÃ¼neburg (Fabula),2.7
0061020710,The Color of Magic,3.1941747572815533
0440204887,Illusions: The Adventures of a Reluctant Messiah,4.222222222222222
0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,5.00711743772242
0812572297,Callahan's Secret,0.8333333333333334
0345272579,The Hobbit,5.454545454545454
0385199570,The Stand (The Complete and Uncut Edition),6.175438596491228
0156007568,The Years with Laura Diaz,2.25
3426776545,Die FÃ?Â¼nf Tibeter.,0.0
3404701704,Die Regeln des GlÃ?Â¼cks.,1.0625
3423205202,Mittsommermord. Roman.,6.823529411764706
3453169247,Der Verrat.,6.0
3442541751,Russendisko.,3.9836065573770494
3423202947,Hunde von Riga.,5.1875
0374332657,Holes (Newbery Medal Book),6.166666666666667
0553298496,She's Not What She Seems (Sweet Valley High No. 92),0.0
0553255371,"Spring Break (Sweet Valley High Super Edition, No 3)",0.0
0451528018,The Hound of the Baskervilles (Signet Classics (Paperback)),1.1666666666666667
0842321942,Second Chance (Left Behind: The Kids #2),2.642857142857143
0842321934,The Vanishings (Left Behind: The Kids #1),2.4390243902439024
1562475878,"Happy Birthday, Josefina!: A Springtime Story (American Girls Collection (Paper))",2.5
1562475193,Josefina's Surprise: A Christmas Story (American Girls Collection (Paper)),1.1666666666666667
0590997262,The Stranger (Animorphs (Paperback Numbered)),0.75
0590997297,"The Secret (Animorphs, No 9)",0.3125
0590762613,"The Experiment (Animorphs, No 28)",2.111111111111111
0590213040,The Andalite's Gift (Animorphs : Megamorphs 1),1.105263157894737
0439061652,Meet the Stars of Animorphs,0.0
1584851651,"School Smarts: All the Right Answers to Homework, Teachers, Popularity, and More!",9.0
0141304707,The Wonderful Story of Henry Sugar and Six More,4.4
0679866957,"Junie B. Jones and That Meanie Jim's B-Day (Junie B. Jones 6, paper)",4.444444444444445
059048575X,101 Telephone Jokes,2.75
044048474X,Tales of a Fourth Grade Nothing,3.0166666666666666
1568657803,Help! I'm Laughing and I Can't Get Up,3.4
0140309578,Pippi Longstocking (Seafarer Book),4.714285714285714
0671028049,"Scarabian Nights:Sabrina, The Teenage Witch #24",1.0
0671019805,LOTSA LUCK SABRINA THE TEENAGE WITCH 10,1.0
0671016954,"All You Need Is a Love Spell (Sabrina the Teenage Witch, 7)",0.0
0671019791,A DOGS LIFE SABRINA THE TEENAGE WITCH 9,0.0
044809553X,"The Sky Phantom (Nancy Drew Mystery Stories, No 53)",3.5714285714285716
0671023810,"TEACHER'S PET: SALEM'S TAILS #2: SABRINA, THE TEENAGE WITCH",0.0
1561565601,Sabrina: Behind the Scenes,0.0
0448095548,"The Strange Message in the Parchment (Nancy Drew Mystery Stories, No 54)",0.0
1584850167,Meet Kit: An American Girl : 1934 (American Girls Collection),0.0
1562470752,Meet Addy: An American Girl (American Girls Collection (Paper)),2.727272727272727
1562470043,"Meet Felicity: An American Girl : 1774 (The American Girls Collection, Book 1)",1.263157894736842
